"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90"
"1991",-5.00716927222779,-7.56211417461746,-7.60443484966327,-8.29622046397629,-9.30089425852936,-8.29287736234361,-9.0937407108557,-9.60915698328357,-8.78909338252838,-8.96286314364652,-8.94519161774584,-9.28236587372177,-8.85491750100979,-8.85398061645563,-9.55693972721726,-8.61696386296506,-8.1203034240336,-8.58402345949473,-7.65157933481581,-7.72220521962063,-7.81478447229643,-7.67481139403196,-8.12402459146867,-7.72076364087046,-7.57348153658378,-8.62006997516388,-7.72968492718429,-8.24185198953938,-7.58066126751907,-7.8153959661164,-7.64516719200114,-7.45982009023127,-7.40355473538867,-7.40654070965323,-7.37230928869143,-7.54629261885838,-7.19697192337589,-6.86405143530338,-7.09841184415343,-6.59310577320206,-6.84465391332098,-6.79941154811817,-6.33758763250355,-6.26142850141642,-6.25080009691616,-6.15092665567111,-6.24838020990266,-6.16704408787947,-5.89623824438288,-5.8917213344404,-5.79412914964059,-5.81947685716448,-5.71823211934434,-5.42534796886612,-5.66262854520668,-5.50522411617502,-5.3453673872621,-5.21766761786627,-5.17025669648052,-5.04334008055131,-5.03699246983892,-5.00476177718603,-4.82059814884915,-4.72934735071515,-4.65553536865375,-4.52780524071302,-4.33353963940035,-4.30013806221237,-4.17263819614939,-4.03076313510851,-3.99445382218118,-3.8008705856307,-3.72305747936669,-3.65939573417909,-3.41949000175621,-3.35094998703528,-3.22650611613051,-3.13726884081605,-3.00046954330511,-2.90665120572609,-2.7428401280456,-2.57882971997899,-2.46605537703946,-2.36337802996472,-2.18580286140475,-2.06826221319066,-1.9326074191182,-1.87374294046097,-1.75597280469454,-1.62180570602559,-1.47704535199711,-4.75963201431484,-7.34643936512487,-7.57438286132111,-7.91867959818725,-8.53996048293,-7.91439954172063,-8.19384248968491,-8.45348696382638,-8.8312420143766,-9.00491844430188,-9.00081738814675,-8.93924530472904,-8.223031057533,-8.90714345320922,-8.6302577793523,-7.75553587997423,-7.47304473708629,-6.92480241271023,-6.52974744350492,-6.43705459786345,-6.46518122636684,-6.57133104120893,-6.67513944668733,-6.70056416537266,-6.60033066253553,-6.56368654763203,-6.60806416353838,-6.62910956039272,-6.65641002724482,-6.6736995973553,-6.69793331428444,-6.75524660558732,-6.53534844401329,-6.39496727348769,-6.39877644884254,-6.3334836960567,-6.25322748436478,-6.28583221079757,-6.28480732530312,-6.26338953239478,-5.98525455693931,-5.85866615387553,-5.72277093370895,-5.70904429756133,-5.51206409462496,-5.45707044165372,-5.50590114576504,-5.35687324980028,-5.20658206743206,-5.15391455909489,-5.0597529265434,-5.08568859137127,-5.01844617301739,-4.80174477948945,-4.75544096167442,-4.63340526198269,-4.60711899404282,-4.35776134616058,-4.3235298390784,-4.2276466095362,-4.17618087871245,-4.0369780287165,-3.91288707051904,-3.99301747695149,-3.82724013353802,-3.67973761068495,-3.56569493658141,-3.51596793576109,-3.50943955450365,-3.33458498435653,-3.27631329581329,-3.17349925631745,-3.17975995214042,-3.04224716097061,-2.95678642945305,-2.78337394424829,-2.71649904038315,-2.62994456128133,-2.51207057872882,-2.39923452871827,-2.28554550913706,-2.21405741548645,-2.08085563571703,-2.01219964519582,-1.8183105269058,-1.82165448835425,-1.6993182760037,-1.60975340240093,-1.56470201859271,-1.41423372980913,-1.36048398830666,-4.7099347373812,-7.53087593713899,-8.0508361851516,-8.21217983538101,-8.06375873217953,-8.36125335644944,-8.37295862843552,-8.60875149323568,-8.91019457867743,-8.83355338716339,-8.67933230712712,-8.69216110969804,-8.56016922432893,-9.05508429809269,-8.66945191118638,-8.15466510726803,-7.64238579896192,-7.97505831490886,-7.76682238480607,-7.82103387893823,-7.7524450869776,-7.76621918706766,-7.92615499601362,-7.95105170080182,-7.54064307458999,-7.55717804278071,-7.86764501701895,-7.60256136058242,-7.72811006288609,-8.1036267241581,-7.62354842633542,-7.80338932295404,-7.28201927575678,-7.16599426295178,-7.01262813844155,-6.9796842490555,-7.10931212998794,-6.92059493260779,-6.93937531116705,-6.57036256712944,-6.45651568969101,-6.42526934158693,-6.41214908943456,-6.1276468942551,-6.24550915708584,-5.98549985487124,-5.9936562370067,-5.72588568278705,-5.65896690132551,-5.67208665636656,-5.46407496612102,-5.4579548322871,-5.49011583468396,-5.3057982434531,-5.23724883791731,-5.07126071015412,-5.03517087314233,-4.9399294680894,-4.82043506893925,-4.60073658737652,-4.70397912016177,-4.50337847803208,-4.41119244419876,-4.28374298786203,-4.2080448594033,-4.04507070409355,-3.93498678169473,-3.87334501693429,-3.70102600410063,-3.68070610877849,-3.47481759808854,-3.4192338709559,-3.28414108377447,-3.24532798341283,-3.07203108508559,-3.03773272034596,-2.82000966345565,-2.77853086356427,-2.62923266422463,-2.52887682166885,-2.42427727901475,-2.26263228583838,-2.12969353132657,-2.03527741043231,-1.97004357621301,-1.8611099761256,-1.72697251303528,-1.62391995222671,-1.50258730560502,-1.39738672709314,-1.26561794859126,-4.46561766396571,-7.12302995171769,-7.72223657727263,-7.91634377911377,-7.78010920009051,-8.34436185964284,-8.35533037016175,-8.25334280098826,-8.20875430183702,-8.04464915545944,-8.12488312955641,-8.47659862201342,-8.20170748883993,-7.90689004987584,-7.83837332737463,-7.53979707842947,-7.47826254415059,-6.96994958690109,-6.82914119572864,-6.72544210513175,-6.6592147465786,-6.96157270125333,-6.60433554859315,-6.76007316864116,-6.86638104867443,-6.79922150022813,-6.73923936356447,-6.56454560425846,-6.62068078748346,-6.51979497023351,-6.78757045509014,-6.41605709233012,-6.48963967335988,-6.283553851152,-6.27619436384036,-6.23276821387903,-6.32215561944086,-5.95616837286767,-5.88455927554171,-5.69276062806078,-5.77817469212268,-5.6537629787792,-5.47719819111786,-5.25762810658099,-5.34287313547226,-5.06794179929927,-5.01001390162982,-4.80288297927929,-4.87028119848225,-4.80448417395994,-4.64389658699196,-4.56449463109346,-4.44286606717644,-4.43127967794909,-4.28129823134261,-4.18641322504292,-4.08280085935113,-3.93730701644684,-3.95339989438706,-3.80882701129303,-3.70536367957703,-3.57753635561932,-3.55840342448663,-3.50196533298999,-3.36347575990891,-3.31118071056155,-3.17762143938138,-3.0600635107975,-3.01043164690832,-2.93750525412906,-2.868417554638,-2.7661379736148,-2.7017331953322,-2.64677295520549,-2.58375942025332,-2.49789968554827,-2.28366992999759,-2.27047719723035,-2.18436908268701,-2.1057323983394,-1.99112947865439,-1.89999733979797,-1.87483639339063,-1.68170405340322,-1.62122091066677,-1.56497149202935,-1.45762705718363,-1.36331921597728,-1.31169391187476,-1.2647504277896,-1.12520012316054
"1992",-5.03372714822159,-7.47422357869407,-8.07262871136423,-7.62106375691126,-8.40693537017583,-8.62211386035597,-9.31660308053501,-8.63536948307076,-10.0275364720337,-8.95413198780474,-9.15642638340914,-9.36227982312461,-9.58315372180451,-9.27626480729115,-8.46227884600525,-8.59011925110056,-7.93978161862873,-7.83154456315131,-8.09270141887475,-7.80931789214927,-7.59438735368409,-7.79506886608583,-8.19516744116794,-7.91247148476177,-7.88930072546611,-7.98252663213512,-7.9433447860876,-7.9681519825198,-8.01301498971966,-7.34224758455266,-7.68737886819287,-7.56362152262943,-7.50070130984928,-7.28841185111446,-7.38955927944343,-7.27930167799247,-7.00425810394578,-7.13335423193367,-6.87192716002323,-6.6847978431599,-6.97100154264227,-6.67663995801231,-6.55461277908627,-6.44349905465838,-6.34406837317546,-6.05743142014496,-6.05015712470024,-6.13289790699394,-5.99466438248733,-5.91080424029974,-5.80111607538108,-5.8508372079299,-5.6500905227529,-5.68931916778562,-5.51755368164351,-5.5189248187738,-5.4023846811122,-5.2475727937657,-5.16266258881224,-5.14470418716907,-5.08611325872601,-4.89395069340078,-4.91021807178981,-4.71300858914544,-4.6301220464799,-4.52031094003877,-4.41063587795344,-4.30051928882237,-4.23446352387747,-4.05048130896985,-3.93496726443113,-3.84164262575853,-3.67615169731797,-3.60612462632285,-3.54017688448791,-3.41142783865551,-3.26157696543874,-3.14891466743088,-3.06611111729892,-2.91107455087797,-2.74772989888756,-2.59290447934354,-2.49662899974495,-2.36702665239041,-2.22931454618712,-2.08399375107981,-1.98526167521159,-1.85561873711898,-1.73223197905359,-1.65671214713523,-1.54700682547958,-4.75311398523567,-7.60690689677473,-8.19825137966737,-7.93571197006219,-7.99411046365726,-8.95908108503197,-9.66029774425113,-8.9762060174553,-8.46445063683199,-8.39070044978587,-8.86296753914227,-8.72527264684039,-8.44299816932018,-8.23833298055236,-8.51693626952597,-7.83526638195158,-7.13038038013476,-7.26267067582542,-6.5679384413288,-6.40983283164057,-6.71057147630332,-6.36948322165933,-6.7959229136299,-6.61595793559178,-6.66441016687578,-6.95922231200756,-6.91885855173159,-6.71482000452449,-6.71176140788559,-6.69546140646175,-6.7109073440796,-6.79890281497724,-6.6005345266192,-6.49725894168988,-6.52235326844648,-6.4623751662298,-6.30817834346217,-6.39888086392283,-6.41742648594183,-5.990341416633,-6.08105680412181,-5.80376502553892,-5.92825827681614,-5.70891935139416,-5.69405012366689,-5.54154173339108,-5.44611000698931,-5.2932636890005,-5.28483538977231,-5.10080274007049,-5.0902250584302,-4.96132472022296,-4.93980456177593,-4.91260404179242,-4.72323356480427,-4.65191839968531,-4.49145075768432,-4.42902434031708,-4.36918162611074,-4.42237115759173,-4.1239206820178,-4.08043921486263,-3.96013911305215,-3.87888060398758,-3.80490536291762,-3.71286988645702,-3.61878009580182,-3.57393635470253,-3.47029628427301,-3.35358349170302,-3.28787262176452,-3.20833942512301,-3.1173927547788,-3.06251989438767,-2.98982339748818,-2.75588753051637,-2.74880418809488,-2.65414172128852,-2.54963758151215,-2.42766251921018,-2.329228463274,-2.15974289768698,-2.12530879210569,-2.01731362837895,-1.90915928970443,-1.8446818706824,-1.70713999770263,-1.57576571147973,-1.50715499867784,-1.38699472836291,-1.29666045915159,-4.7651093565828,-7.29400785542091,-7.89243888788995,-8.05093294695478,-8.40690866794352,-8.5749791212897,-8.36156637819574,-8.1909795549599,-8.52894661772596,-8.80542881063275,-8.49814652116952,-8.96770800245606,-8.31325314575206,-9.03050687738683,-8.52467828455193,-9.07514347888976,-8.15461823924579,-7.92936478018833,-7.82526670994421,-7.85611525154167,-7.5840340101747,-7.8541834251425,-7.8379306530197,-7.96911287423628,-7.75478902286088,-7.5128402275674,-7.67883883134032,-7.63722290196863,-7.5487581105895,-7.69456082130029,-7.46511566827417,-7.46987242570552,-7.26146154167418,-7.43228196442311,-7.26144093946177,-7.28529942847129,-7.08328940003623,-6.91112306316388,-6.73339087353961,-6.5415950979878,-6.71766393541983,-6.66729028619221,-6.41659922043864,-6.34539207598978,-6.11046929109041,-6.04971472586679,-5.99878020932388,-5.97496223803568,-5.740415847065,-5.64335594870851,-5.61485119310541,-5.49981753019929,-5.49596589832313,-5.30491062079318,-5.21030806096323,-5.13226497596774,-5.10731407389391,-4.86506038358394,-4.82830206664596,-4.69543390311171,-4.59109978554255,-4.56214643225275,-4.38547045619474,-4.30880420423611,-4.28777419101682,-4.12794260011955,-4.00209289747338,-3.90974327093619,-3.81456400293213,-3.66001701503243,-3.58196160217476,-3.47936227547025,-3.32839784019395,-3.22438851983893,-3.20279239863561,-3.00516175696354,-2.93324963913494,-2.73438778192889,-2.69924457107375,-2.56350755627022,-2.42938570709447,-2.34146846892201,-2.22696906178823,-2.10316266762938,-1.99228534821129,-1.90452116302803,-1.76727720133984,-1.66495067516964,-1.55732246033069,-1.5171255006908,-1.37569078466205,-4.51188593820842,-7.47156346951126,-7.67351455151992,-7.95400581555595,-8.15040031611395,-7.89360983398587,-8.22688574977088,-8.35575867373137,-8.43593541250935,-8.32032120634948,-8.13626179825729,-8.50814881406334,-8.0912154504174,-8.04760593261905,-7.96942212217589,-7.78436043177482,-7.30852504256808,-7.13571741278469,-6.68744658278512,-6.74702747801951,-6.81350772044229,-6.60831295247937,-6.56583334843032,-6.70532339955865,-6.73548716470354,-6.7738141098248,-6.9220662991286,-6.5802875756712,-6.64297134457504,-6.62072705865649,-6.60691934530338,-6.41000569472246,-6.39695434044607,-6.28654341444791,-6.29785627159341,-6.05071300061846,-6.08586843551196,-6.01050720747218,-5.96381092885034,-5.8267025400662,-5.69394676223409,-5.49242308134377,-5.52945130948674,-5.27270310927797,-5.26670104772491,-5.15772910504266,-5.04401420809605,-4.95024659848144,-4.85053202935478,-4.75607744978546,-4.72352077080966,-4.59975400911068,-4.48040744829809,-4.36496504776126,-4.2641925513345,-4.2064700053438,-4.11560310084242,-4.08226787710207,-3.90734183521962,-3.81063823007575,-3.72020068717935,-3.64716346175695,-3.56131834243264,-3.49504700248124,-3.37961816067767,-3.30914804835897,-3.20342504175699,-3.14062883725721,-3.00222972054449,-2.943962687525,-2.89030281019643,-2.83201801326879,-2.71218782813566,-2.68096479781728,-2.67234306838911,-2.51886058258074,-2.46404658249167,-2.20940251504216,-2.21854648906352,-2.11634845533424,-2.06641775230811,-1.98104120444162,-1.85957095367074,-1.81152583244924,-1.70701483088189,-1.58941250343169,-1.52406211680701,-1.40580877468691,-1.3571905030703,-1.18838552676995,-1.15149135297228
"1993",-5.18406508562711,-7.34390563124904,-8.66282093974242,-8.52522286711046,-8.52625027415738,-8.23413109707827,-8.62975863910304,-9.10028239606296,-8.93145571079564,-8.53235784681348,-8.45192160164957,-8.69578781180249,-8.36035818473257,-8.39073387545952,-8.47681554260398,-8.18535161671158,-7.84935341290418,-8.01735981976127,-8.08260262515943,-7.93096431253514,-7.74098023105506,-7.72649950834533,-7.65815231761352,-7.67744962193873,-7.88605328107952,-7.82538245075579,-8.35746257683517,-7.63523712952966,-7.82470750630563,-7.78997317221688,-7.4422679415069,-7.54406634669879,-7.22542188221504,-7.32604368900287,-7.14224273402805,-7.39654999467723,-7.30868059782329,-7.37711217136093,-6.89259512416959,-7.03806169434448,-6.86142566849944,-6.66532875829492,-6.47888083031697,-6.41610920474804,-6.24397401425053,-6.19833402753314,-5.99433561105062,-5.89902871371767,-6.01690440845426,-6.01700431216528,-5.85892977998937,-5.78729384487286,-5.71848819945648,-5.60810215293636,-5.54576540138217,-5.42298877962618,-5.36588984632646,-5.30778064487107,-5.08360448143465,-5.15458470726355,-5.02640741531691,-4.95198102079815,-4.82667565922456,-4.78118512608634,-4.57004555726377,-4.51185871539769,-4.44150224884846,-4.43204219362942,-4.21973311254922,-4.10461849421014,-3.99876456156983,-3.85854831088317,-3.80266029848815,-3.66209504747581,-3.53985982697556,-3.43386101200905,-3.28642759129144,-3.20121171809733,-3.00230778295069,-2.94482099121079,-2.78153718914228,-2.66588888004437,-2.5416007980161,-2.42229270553981,-2.23304088455868,-2.1292997740989,-1.98432136757625,-1.86852093059423,-1.81663316897813,-1.66631805064438,-1.5423404847666,-4.91673155495801,-7.33537298796256,-8.84927191311863,-8.20884174076368,-8.38039871448446,-8.69413928459212,-8.27224169099155,-8.56760024876747,-8.37673061274352,-8.57795563380058,-9.18850572151845,-8.42034543013933,-8.32880064339143,-7.98325011488581,-8.53730579245213,-8.08667397681532,-7.18268423215058,-6.7894127118172,-6.44609018729886,-6.30730352353457,-6.39035810983314,-6.57644832926836,-6.65015116699065,-6.66730919475192,-6.55742277125217,-6.73492496606458,-6.72223484378602,-6.82305563347547,-6.52109284304397,-6.71167163739571,-6.8229730973075,-6.63166887405937,-6.73060366029898,-6.54470200093572,-6.71405958897854,-6.40681013198423,-6.49253353577669,-6.29700154521575,-6.12929328146036,-6.0191907461934,-6.12788089157869,-6.02677852225307,-5.77469030468805,-5.91664137736881,-5.69440457334056,-5.47986760987434,-5.60937101102087,-5.42638940724858,-5.28973439909985,-5.23083516867131,-5.09933451269734,-5.12581826821693,-4.95325288568336,-4.82097540205268,-4.8075416842648,-4.72528297146771,-4.57657530322305,-4.48744144275098,-4.34948375445223,-4.3749260293564,-4.18267867512185,-4.03383427420109,-3.96800959338764,-3.96141043074643,-3.80190231966872,-3.68082275215655,-3.70258701468657,-3.6521382523697,-3.44264270118831,-3.34555959757091,-3.32847968018446,-3.21156866317015,-3.17047441553317,-3.04030970757566,-2.98256514421091,-2.84164825817128,-2.72768485138894,-2.70322147207993,-2.52142862749009,-2.44182820118126,-2.3466623624176,-2.28852835966758,-2.1237879398292,-2.00264706275841,-1.94343162595382,-1.80552855883297,-1.71881610704932,-1.62160013829882,-1.55475250930174,-1.40645443594971,-1.33725910112746,-4.92904219564533,-7.56112880644896,-7.96396240770605,-8.25636059085259,-8.40838833813379,-8.64881011625251,-8.66250728098972,-8.67228462340242,-8.51695146989626,-9.30241258795639,-8.33617148944505,-8.65344666747448,-9.37405516947148,-8.55026761889686,-8.62544699746974,-8.13930383322172,-8.3823797201371,-7.97855290372988,-7.92870300637466,-7.94284020178946,-7.82493313239908,-8.00226944848584,-7.68996049070549,-7.99860286251799,-7.44153842745407,-7.7200640082142,-7.48586660975052,-7.64739072041145,-8.02826887211434,-7.57564993009247,-7.6621940315733,-7.4656066541136,-7.26428025818842,-7.23880978173517,-7.45995842293552,-7.16622694213281,-6.96847226628065,-6.83516596546515,-6.76751278227033,-6.6510527897073,-6.67919161984127,-6.5180242628838,-6.38087799134477,-6.4616455720355,-6.21842626577376,-6.11421662013282,-6.01903373846858,-5.88420214685316,-5.79929290989016,-5.65885428568222,-5.6196255564055,-5.63360171678907,-5.54172521989295,-5.41417554122379,-5.25622733219395,-5.23072108973502,-5.15803531507199,-4.92001752204975,-4.89081323298773,-4.74332564779544,-4.6943073367946,-4.53347463527734,-4.47575303769069,-4.29436823545335,-4.275746526834,-4.08090033694978,-4.05514581682208,-3.93577264431456,-3.84759096661667,-3.66622740901095,-3.59733015177911,-3.44279312833492,-3.34937814588074,-3.23509536190354,-3.15903988466803,-3.08527685232045,-2.91216276579053,-2.79637179958066,-2.62441421899635,-2.52573291421908,-2.47337630980347,-2.34517833477774,-2.19862041663115,-2.09439392199722,-2.01985332300443,-1.89954156661772,-1.74747696369024,-1.63931244397863,-1.58627157087422,-1.45860371772605,-1.34574976960493,-4.63411890666143,-7.12078606429052,-7.89007686790652,-8.07986861756886,-8.09445841735496,-8.2621503422125,-8.27958449308123,-8.28467183503064,-8.56400484284282,-7.81204037359279,-8.51500222156544,-8.78364071640908,-8.50867810743657,-8.09150717174335,-7.79638540367975,-7.73989152807634,-7.41473869454697,-7.00863728696096,-6.85039955971484,-6.68685423255972,-6.7563830788371,-6.73442556125741,-6.83824163699715,-6.47143467423348,-6.72953815493801,-6.60858969661077,-6.70074731663738,-6.8938927349705,-6.78660448541635,-6.7282674367573,-6.45893342452676,-6.42063835087711,-6.49940413527677,-6.44517574558309,-6.36426328323126,-6.38304632790429,-6.11325515019354,-6.17946726984324,-5.94447775588366,-5.86044803463256,-5.79576938609321,-5.66675167779664,-5.65958470461046,-5.48681740563157,-5.36937341685905,-5.20156839902032,-5.1815052934835,-5.03649755989708,-4.97593735416093,-4.78730893497782,-4.68537127444953,-4.6714472743066,-4.60737261995996,-4.45033260363063,-4.43096282798394,-4.15883042550834,-4.15732460699619,-4.10144468911281,-3.98110771407996,-3.8668391847871,-3.85035023548643,-3.69467621868915,-3.68253951319286,-3.47466052150849,-3.47296556507242,-3.40073557588193,-3.27744204444935,-3.24654806872964,-3.09490628499707,-3.03821543616633,-2.93440301164514,-2.76852020321058,-2.79049432397022,-2.66319053767861,-2.59989825180165,-2.54357486606338,-2.47784096458711,-2.40890504672109,-2.22716955451981,-2.18389427179292,-2.04744848824281,-2.0118988859187,-1.87636985002262,-1.81037463388046,-1.74060919896563,-1.66548643361376,-1.5212948921527,-1.41582516776234,-1.33715080118019,-1.34910835340833,-1.12459444014757
"1994",-5.19617191512316,-7.6137225387215,-7.75413092854939,-8.26189957092622,-9.34184571354527,-9.34171177725733,-9.33466021827874,-8.91842312158363,-8.91992033248863,-8.64757255912521,-9.63517903930947,-9.14924296341406,-9.68176528239034,-8.81649301568338,-8.21233557120431,-8.2829330794671,-7.73262438712428,-7.74490277572897,-7.59811161222644,-7.50747844425506,-7.83946118420001,-7.99837758442973,-7.91193861849582,-7.70094619949725,-7.91558958018961,-7.89280790100252,-7.86797485412003,-7.80164219482861,-7.70023167827844,-7.60283730081469,-7.60403839449711,-7.1495602719284,-7.46428631395571,-7.48528107232585,-7.84560192377793,-7.32271565184725,-7.45246774574423,-6.83856562474189,-7.0095260129228,-6.93024795853711,-6.77308781269882,-6.75609754473777,-6.68009379908579,-6.35530573483313,-6.34607348191434,-6.22488921707728,-6.15216898358243,-5.93275074360417,-5.73941753626826,-5.8862869953109,-5.77102434482028,-5.83569104299744,-5.83179300244752,-5.69757238562024,-5.72209528503176,-5.45565954358645,-5.34479546625232,-5.35491957528761,-5.27461227816317,-5.18393018886845,-5.21123166307121,-4.95981928366485,-4.90187893748462,-4.74157147612221,-4.64559307057154,-4.59328708975148,-4.43745888294723,-4.3823892115205,-4.24511879460495,-4.16388308884409,-4.01140568939944,-3.94141372450459,-3.84448971263972,-3.73932501258245,-3.51872202802201,-3.37640062068304,-3.27484381683687,-3.18815166209376,-3.06788583601153,-2.96357132588553,-2.80943672351591,-2.67684399049648,-2.53839339903345,-2.42157743019669,-2.28652323753623,-2.19852086104528,-2.04931702013999,-1.95528147827583,-1.82804987363895,-1.69741968091244,-1.57158580359894,-4.98585302513514,-7.3354402294556,-7.91500573101844,-8.09191448395183,-8.21234054477561,-8.29601541503319,-8.57746282212644,-8.56060681143895,-8.56832030532987,-8.98608682984997,-8.21501850395062,-8.72276852128913,-8.4229897988966,-8.73676457011209,-7.76443824686477,-8.03273400895971,-7.23341515963355,-6.93527705644046,-6.53374232522374,-6.41112956244851,-6.47498128756425,-6.39648307403211,-6.56963326246905,-6.68313596821779,-6.62698650939,-6.58537118937711,-6.59570276884019,-6.93158159309935,-6.82598886435674,-6.68412261350587,-6.87132944598378,-6.61142568860059,-6.66349314520852,-6.48492886960538,-6.55678493508376,-6.44848769396756,-6.18270406921471,-6.44013883894793,-6.20789766765723,-6.19067222598042,-6.0281166095335,-6.06844031877535,-5.76810890569418,-5.66430269764576,-5.74455540130599,-5.65586341244873,-5.61875846955989,-5.38795396808769,-5.32086853512304,-5.17810114400822,-5.17574039866132,-5.05523433021241,-4.91896250138807,-4.99023718927743,-4.90310001875008,-4.74363207510835,-4.6141078432617,-4.56563823094359,-4.47260685256181,-4.37226489940754,-4.22380351699055,-4.07049039968712,-4.03255416027774,-3.93445271428197,-3.83352852318729,-3.70832489101588,-3.72668406508679,-3.67582809190431,-3.55145008157897,-3.46277995277699,-3.31784095431716,-3.21260481823425,-3.14903576922525,-3.04267769578583,-2.98744166596238,-2.89912726382979,-2.80703779576398,-2.65421446031155,-2.56072556580976,-2.47558874978671,-2.4089117002766,-2.34217081144474,-2.23871080303334,-2.07726796529234,-1.96876072225026,-1.91372792796279,-1.78776302446865,-1.68644912026544,-1.51036758570987,-1.49371642956204,-1.33752514267704,-5.0373115695274,-7.3679046014804,-7.90363675627043,-7.75909654109332,-8.25743881821762,-8.48327280667175,-8.21422499688586,-8.42183581049791,-8.87354228227024,-8.51752867359707,-8.60954065336964,-8.91232898723741,-8.306281728026,-8.96945211605621,-8.31448712775139,-8.28933114453752,-8.26732326479479,-7.97720568551432,-7.91578873291502,-7.95881398235178,-8.07619653395705,-7.71016339918731,-7.78671013705088,-7.78527455143998,-7.60804556319427,-7.88661464303588,-7.72050881278722,-7.91920981631201,-7.61702482326557,-7.7966440519893,-7.81952407817402,-7.40774374227783,-7.61560910728481,-7.26456628343167,-7.30969531954512,-7.19365592521042,-7.20318789857301,-6.87296632069062,-7.11441494021725,-6.69210587011734,-6.63091143960361,-6.53115854313823,-6.38646913908474,-6.36569863625188,-6.20457291396906,-6.05657792778373,-6.02207022463466,-5.99363927369823,-5.81901217280373,-5.81039276201933,-5.59414426951938,-5.67501131903616,-5.58226406692073,-5.37061652252008,-5.27016660679582,-5.21594709687839,-5.06126843372107,-5.05255962088807,-4.93811441473427,-4.85251739336363,-4.64912027491566,-4.59222547921504,-4.50617410105265,-4.39691403298525,-4.24044080610267,-4.14797828460439,-4.07674373332575,-3.95356930900183,-3.84686461397188,-3.71570517327614,-3.61536456104938,-3.53180824435115,-3.35155185177175,-3.2543545546485,-3.14712545768826,-3.10981566945397,-2.97828129827707,-2.8185241301363,-2.71246122325125,-2.50368985936257,-2.43776981321809,-2.32735222855277,-2.21237893951869,-2.10113386062434,-1.9793333903096,-1.88037388165719,-1.76410001886858,-1.64573137934989,-1.56740898653368,-1.45320240503678,-1.35497774479597,-4.7913674529577,-7.06264762440822,-7.61808321503663,-7.77670264956257,-7.98551669113282,-8.14649908321996,-8.32329270682472,-8.22282466623186,-8.12278760076645,-8.18500353984387,-8.37190799265406,-8.11008845413624,-8.23781395830852,-8.32683905969932,-7.81412140936914,-7.42867798597054,-7.36024859893053,-7.00317246291896,-6.98476910714567,-6.86933485964972,-6.59714570188664,-6.79619955301218,-6.76653267035325,-6.72120417486539,-6.69233867975676,-6.84492225760764,-6.58738632403532,-6.55859835942926,-6.55162932717676,-6.69478167862002,-6.53670382993242,-6.46838626070492,-6.36538385490314,-6.63273163834284,-6.41588256262826,-6.40078855521525,-6.27479473683256,-6.13653053176435,-5.90299786639438,-5.88220541607456,-5.85404951561234,-5.58907477954615,-5.6164806296316,-5.49213502843609,-5.41172881604118,-5.35240678078354,-5.17423526792097,-4.96404586090342,-4.94134795094942,-4.78587638874306,-4.72632415702893,-4.67022356233006,-4.56318487530153,-4.47146428677962,-4.32343156657628,-4.26573143150753,-4.22180250913328,-4.08368230036016,-3.9928282270768,-3.93447087433191,-3.83446881478279,-3.76343776216901,-3.64546438960744,-3.53435150539369,-3.49792787214452,-3.42968912982125,-3.34764902527721,-3.24773358931489,-3.12153232783965,-3.02118325784498,-2.94008735157173,-2.86331672400841,-2.77756607859365,-2.66854719496023,-2.61085162269271,-2.56328882715434,-2.52089973112417,-2.36064247988996,-2.32775487449233,-2.14313466585808,-2.09037912915802,-2.09188988912522,-1.89415590508628,-1.83021784786552,-1.77354585256074,-1.67933461972876,-1.54160903269514,-1.47114776000778,-1.33299489681991,-1.34273323423252,-1.20765174301027
